16/01/2015 20:49:31 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:44:53 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:44:53 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:44:53 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:44:53 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:44:53 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:44:53 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:44:53 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:13 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:13 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:13 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:13 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:13 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:13 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:13 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:13 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:13 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:13 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:13 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:13 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:13 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:13 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:13 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:13 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:13 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:13 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:23 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:23 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:23 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:23 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:23 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:23 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:23 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:23 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:23 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:23 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:23 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:23 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:23 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:23 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:23 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:23 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:23 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:23 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:37 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:37 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:37 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:37 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:37 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:37 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:37 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:37 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:37 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:37 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:37 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:37 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:37 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:37 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:37 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:37 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:37 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:37 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:47 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:47 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:47 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:47 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:47 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:47 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:47 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:47 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:47 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:47 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:47 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:47 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:47 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:47 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:47 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:47 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:47 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:47 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:48 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:48 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:48 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:48 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:48 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:48 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:48 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:48 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:48 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:52 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:52 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:52 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:52 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:52 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:52 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:52 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:52 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:52 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:52 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:52 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:52 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:52 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:52 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:52 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:45:52 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:45:52 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:45:52 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:47:39 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:47:39 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:47:39 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:47:39 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:47:39 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:47:39 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:47:39 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:47:39 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:47:39 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:47:39 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:47:39 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:47:39 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:47:39 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:47:39 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:47:39 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:47:39 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:47:39 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:47:39 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:48:14 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:48:14 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:48:14 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:48:14 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:48:14 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:48:14 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:48:14 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:48:14 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:48:14 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:48:16 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:48:16 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:48:16 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:48:16 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:48:16 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:48:16 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:48:16 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:48:16 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:48:16 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:49:43 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:49:43 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:49:43 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:49:43 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:49:43 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:49:43 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:49:43 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:49:43 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:49:43 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:49:43 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:49:43 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:49:43 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:49:43 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:49:43 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:49:43 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:49:43 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:49:43 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:49:43 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:30 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:30 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:30 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:30 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:30 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:30 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:30 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:30 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:30 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:50 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:50 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:50 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:55 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:55 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:55 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:55 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:55 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:55 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:55 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:55 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:55 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:59 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:59 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:59 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:59 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:59 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:59 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:59 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:59 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:59 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:59 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:59 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:59 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:59 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:59 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:59 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:50:59 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:50:59 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:50:59 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:51:03 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:51:03 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:51:03 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:51:03 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:51:03 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:51:03 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:51:03 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:51:03 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:51:03 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:51:03 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:51:03 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:51:03 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:51:03 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:51:03 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:51:03 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:51:03 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:51:03 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:51:03 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:51:08 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:51:08 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:51:08 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:51:08 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:51:08 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:51:08 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:51:08 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
17/01/2015 13:51:08 Construction Attaque : attaque2: ID=2; Degats : 50% ; cout : 6MP
17/01/2015 13:51:08 Construction Attaque : attaque3: ID=3; Degats : 5% ; cout : 0MP
17/01/2015 13:51:08 Construction Attaque : attaque1: ID=1; Degats : 10% ; cout : 1MP
